thit#	eventID	hit#	channel	edge	error	coarse	fine	time
6282	1087	13	5	1	0	585	4	14628.125000ns
6283	1087	14	5	1	0	627	10	15682.812500ns
6284	1087	15	5	1	0	675	7	16880.468750ns
6285	1087	16	5	1	0	721	26	18045.312500ns
6286	1087	17	5	1	0	765	7	19130.468750ns
6287	1087	18	5	1	0	812	0	20300.000000ns
6288	1087	19	5	1	0	852	22	21317.187500ns
6289	1087	20	5	1	0	890	4	22253.125000ns
6290	1087	21	5	1	0	931	25	23294.531250ns
6291	1087	22	5	1	0	973	2	24326.562500ns
6292	1088	0	5	1	0	20	13	510.156250ns
6293	1088	1	5	1	0	69	5	1728.906250ns
6294	1088	2	5	1	0	110	27	2771.093750ns
6295	1088	3	5	1	0	151	5	3778.906250ns
6296	1088	4	5	1	0	194	23	4867.968750ns
6297	1088	5	5	1	0	232	11	5808.593750ns
6298	1088	6	5	1	0	234	19	5864.843750ns
6299	1088	7	5	1	0	268	26	6720.312500ns
6300	1088	8	5	1	0	310	6	7754.687500ns
6301	1088	9	5	1	0	350	19	8764.843750ns
6302	1088	10	5	1	0	388	11	9708.593750ns
6303	1088	11	5	1	0	425	13	10635.156250ns
6304	1088	12	5	1	0	480	10	12007.812500ns
6305	1088	13	5	1	0	517	24	12943.750000ns
6306	1088	14	5	1	0	549	28	13746.875000ns
6307	1088	15	5	1	0	599	3	14977.343750ns
6308	1088	16	5	1	0	637	3	15927.343750ns
6309	1088	17	5	1	0	679	4	16978.125000ns
6310	1088	18	5	1	0	722	27	18071.093750ns
6311	1088	19	5	1	0	765	13	19135.156250ns
6312	1088	20	5	1	0	802	5	20053.906250ns
6313	1088	21	5	1	0	840	11	21008.593750ns
6314	1088	22	5	1	0	876	28	21921.875000ns
6315	1088	23	5	1	0	915	6	22879.687500ns
6316	1088	24	5	1	0	959	10	23982.812500ns
6317	1088	25	5	1	0	999	8	24981.250000ns
6318	1089	0	5	1	0	14	23	367.968750ns
6319	1089	1	5	1	0	52	17	1313.281250ns
6320	1089	2	5	1	0	92	1	2300.781250ns
6321	1089	3	5	1	0	136	2	3401.562500ns
6322	1089	4	5	1	0	182	3	4552.343750ns
6323	1089	5	5	1	0	225	26	5645.312500ns
6324	1089	6	5	1	0	266	14	6660.937500ns
6325	1089	7	5	1	0	313	1	7825.781250ns
6326	1089	8	5	1	0	356	9	8907.031250ns
6327	1089	9	5	1	0	404	13	10110.156250ns
6328	1089	10	5	1	0	444	18	11114.062500ns
6329	1089	11	5	1	0	488	1	12200.781250ns
6330	1089	12	5	1	0	536	1	13400.781250ns
6331	1089	13	5	1	0	588	8	14706.250000ns
6332	1089	14	5	1	0	629	10	15732.812500ns
6333	1089	15	5	1	0	666	23	16667.968750ns
6334	1089	16	5	1	0	710	9	17757.031250ns
6335	1089	17	5	1	0	748	13	18710.156250ns
6336	1089	18	5	1	0	790	12	19759.375000ns
6337	1089	19	5	1	0	832	4	20803.125000ns
6338	1089	20	5	1	0	873	9	21832.031250ns
6339	1089	21	5	1	0	911	16	22787.500000ns
6340	1089	22	5	1	0	951	14	23785.937500ns
6341	1089	23	5	1	0	991	5	24778.906250ns
6342	1090	0	5	1	0	37	8	931.250000ns
6343	1090	1	5	1	0	78	12	1959.375000ns
6344	1090	2	5	1	0	115	18	2889.062500ns
6345	1090	3	5	1	0	151	28	3796.875000ns
6346	1090	4	5	1	0	191	9	4782.031250ns
6347	1090	5	5	1	0	231	6	5779.687500ns
6348	1090	6	5	1	0	275	7	6880.468750ns
6349	1090	7	5	1	0	315	6	7879.687500ns
6350	1090	8	5	1	0	354	1	8850.781250ns
6351	1090	9	5	1	0	396	9	9907.031250ns
6352	1090	10	5	1	0	438	11	10958.593750ns
6353	1090	11	5	1	0	476	16	11912.500000ns
6354	1090	12	5	1	0	521	2	13026.562500ns
6355	1090	13	5	1	0	567	13	14185.156250ns
6356	1090	14	5	1	0	614	17	15363.281250ns
6357	1090	15	5	1	0	651	29	16297.656250ns
6358	1090	16	5	1	0	689	6	17229.687500ns
6359	1090	17	5	1	0	727	7	18180.468750ns
6360	1090	18	5	1	0	767	6	19179.687500ns
6361	1090	19	5	1	0	808	30	20223.437500ns
6362	1090	20	5	1	0	847	20	21190.625000ns
6363	1090	21	5	1	0	885	8	22131.250000ns
6364	1090	22	5	1	0	921	19	23039.843750ns
6365	1090	23	5	1	0	958	1	23950.781250ns
6366	1090	24	5	1	0	995	6	24879.687500ns
6367	1091	0	5	1	0	11	22	292.187500ns
6368	1091	1	5	1	0	47	14	1185.937500ns
6369	1091	2	5	1	0	80	26	2020.312500ns
6370	1091	3	5	1	0	122	9	3057.031250ns
6371	1091	4	5	1	0	165	8	4131.250000ns
6372	1091	5	5	1	0	206	31	5174.218750ns
6373	1091	6	5	1	0	245	1	6125.781250ns
6374	1091	7	5	1	0	277	1	6925.781250ns
6375	1091	8	5	1	0	309	27	7746.093750ns
6376	1091	9	5	1	0	361	4	9028.125000ns
6377	1091	10	5	1	0	402	22	10067.187500ns
6378	1091	11	5	1	0	440	18	11014.062500ns
6379	1091	12	5	1	0	476	4	11903.125000ns
6380	1091	13	5	1	0	515	13	12885.156250ns
6381	1091	14	5	1	0	553	22	13842.187500ns
6382	1091	15	5	1	0	591	24	14793.750000ns
6383	1091	16	5	1	0	630	21	15766.406250ns
6384	1091	17	5	1	0	668	31	16724.218750ns
6385	1091	18	5	1	0	705	0	17625.000000ns
6386	1091	19	5	1	0	741	7	18530.468750ns
6387	1091	20	5	1	0	776	22	19417.187500ns
6388	1091	21	5	1	0	807	9	20182.031250ns
6389	1091	22	5	1	0	841	11	21033.593750ns
6390	1091	23	5	1	0	882	6	22054.687500ns
6391	1091	24	5	1	0	927	13	23185.156250ns
6392	1091	25	5	1	0	964	7	24105.468750ns
6393	1092	0	5	1	0	10	15	261.718750ns
6394	1092	1	5	1	0	49	5	1228.906250ns
6395	1092	2	5	1	0	87	10	2182.812500ns
6396	1092	3	5	1	0	129	2	3226.562500ns
6397	1092	4	5	1	0	176	13	4410.156250ns
6398	1092	5	5	1	0	218	16	5462.500000ns
6399	1092	6	5	1	0	255	15	6386.718750ns
6400	1092	7	5	1	0	291	10	7282.812500ns
6401	1092	8	5	1	0	322	9	8057.031250ns
6402	1092	9	5	1	0	371	0	9275.000000ns
6403	1092	10	5	1	0	410	17	10263.281250ns
6404	1092	11	5	1	0	449	26	11245.312500ns
6405	1092	12	5	1	0	487	14	12185.937500ns
6406	1092	13	5	1	0	527	3	13177.343750ns
6407	1092	14	5	1	0	567	29	14197.656250ns
6408	1092	15	5	1	0	615	5	15378.906250ns
6409	1092	16	5	1	0	655	2	16376.562500ns
6410	1092	17	5	1	0	700	22	17517.187500ns
6411	1092	18	5	1	0	741	31	18549.218750ns
6412	1092	19	5	1	0	782	26	19570.312500ns
6413	1092	20	5	1	0	838	16	20962.500000ns
6414	1092	21	5	1	0	879	18	21989.062500ns
6415	1092	22	5	1	0	925	10	23132.812500ns
6416	1092	23	5	1	0	963	18	24089.062500ns
6417	1093	0	5	1	0	35	17	888.281250ns
6418	1093	1	5	1	0	76	24	1918.750000ns
6419	1093	2	5	1	0	114	19	2864.843750ns
6420	1093	3	5	1	0	161	5	4028.906250ns
6421	1093	4	5	1	0	207	14	5185.937500ns
6422	1093	5	5	1	0	248	4	6203.125000ns
6423	1093	6	5	1	0	306	8	7656.250000ns
6424	1093	7	5	1	0	351	23	8792.968750ns
6425	1093	8	5	1	0	393	7	9830.468750ns
6426	1093	9	5	1	0	435	30	10898.437500ns
6427	1093	10	5	1	0	473	9	11832.031250ns
6428	1093	11	5	1	0	514	19	12864.843750ns
6429	1093	12	5	1	0	561	29	14047.656250ns
6430	1093	13	5	1	0	602	10	15057.812500ns
6431	1093	14	5	1	0	652	12	16309.375000ns
6432	1093	15	5	1	0	693	18	17339.062500ns
6433	1093	16	5	1	0	730	31	18274.218750ns
6434	1093	17	5	1	0	769	4	19228.125000ns
6435	1093	18	5	1	0	802	1	20050.781250ns
6436	1093	19	5	1	0	839	7	20980.468750ns
6437	1093	20	5	1	0	880	10	22007.812500ns
6438	1093	21	5	1	0	918	14	22960.937500ns
6439	1093	22	5	1	0	951	11	23783.593750ns
6440	1093	23	5	1	0	992	4	24803.125000ns
6441	1094	0	5	1	0	22	30	573.437500ns
6442	1094	1	5	1	0	59	23	1492.968750ns
6443	1094	2	5	1	0	116	29	2922.656250ns
6444	1094	3	5	1	0	157	4	3928.125000ns
6445	1094	4	5	1	0	207	2	5176.562500ns
6446	1094	5	5	1	0	248	6	6204.687500ns
6447	1094	6	5	1	0	289	5	7228.906250ns
6448	1094	7	5	1	0	326	14	8160.937500ns
6449	1094	8	5	1	0	363	29	9097.656250ns
6450	1094	9	5	1	0	412	4	10303.125000ns
6451	1094	10	5	1	0	455	0	11375.000000ns
6452	1094	11	5	1	0	502	9	12557.031250ns
6453	1094	12	5	1	0	541	25	13544.531250ns
6454	1094	13	5	1	0	579	3	14477.343750ns
6455	1094	14	5	1	0	616	8	15406.250000ns
6456	1094	15	5	1	0	654	0	16350.000000ns
6457	1094	16	5	1	0	691	14	17285.937500ns
6458	1094	17	5	1	0	728	23	18217.968750ns
6459	1094	18	5	1	0	768	31	19224.218750ns
6460	1094	19	5	1	0	808	28	20221.875000ns
6461	1094	20	5	1	0	852	19	21314.843750ns
6462	1094	21	5	1	0	892	2	22301.562500ns
6463	1094	22	5	1	0	934	3	23352.343750ns
6464	1094	23	5	1	0	975	11	24383.593750ns
6465	1095	0	5	1	0	3	14	85.937500ns
6466	1095	1	5	1	0	50	20	1265.625000ns
6467	1095	2	5	1	0	89	1	2225.781250ns
6468	1095	3	5	1	0	126	31	3174.218750ns
6469	1095	4	5	1	0	171	5	4278.906250ns
6470	1095	5	5	1	0	207	8	5181.250000ns
6471	1095	6	5	1	0	245	8	6131.250000ns
6472	1095	7	5	1	0	283	11	7083.593750ns
6473	1095	8	5	1	0	326	8	8156.250000ns
6474	1095	9	5	1	0	364	8	9106.250000ns
6475	1095	10	5	1	0	413	6	10329.687500ns
6476	1095	11	5	1	0	453	22	11342.187500ns
6477	1095	12	5	1	0	492	29	12322.656250ns
6478	1095	13	5	1	0	529	11	13233.593750ns
6479	1095	14	5	1	0	572	5	14303.906250ns
6480	1095	15	5	1	0	615	11	15383.593750ns
6481	1095	16	5	1	0	654	10	16357.812500ns
6482	1095	17	5	1	0	692	13	17310.156250ns
6483	1095	18	5	1	0	730	18	18264.062500ns
6484	1095	19	5	1	0	767	22	19192.187500ns
6485	1095	20	5	1	0	804	2	20101.562500ns
6486	1095	21	5	1	0	838	19	20964.843750ns
6487	1095	22	5	1	0	876	6	21904.687500ns
6488	1095	23	5	1	0	916	9	22907.031250ns
6489	1095	24	5	1	0	957	30	23948.437500ns
6490	1096	0	5	1	0	26	3	652.343750ns
6491	1096	1	5	1	0	63	27	1596.093750ns
6492	1096	2	5	1	0	100	3	2502.343750ns
6493	1096	3	5	1	0	136	0	3400.000000ns
6494	1096	4	5	1	0	186	3	4652.343750ns
6495	1096	5	5	1	0	226	5	5653.906250ns
6496	1096	6	5	1	0	265	20	6640.625000ns
6497	1096	7	5	1	0	303	1	7575.781250ns
6498	1096	8	5	1	0	343	10	8582.812500ns
6499	1096	9	5	1	0	382	24	9568.750000ns
6500	1096	10	5	1	0	427	16	10687.500000ns
6501	1096	11	5	1	0	464	12	11609.375000ns
6502	1096	12	5	1	0	498	0	12450.000000ns
6503	1096	13	5	1	0	535	27	13396.093750ns
6504	1096	14	5	1	0	583	23	14592.968750ns
6505	1096	15	5	1	0	634	7	15855.468750ns
6506	1096	16	5	1	0	676	14	16910.937500ns
6507	1096	17	5	1	0	718	19	17964.843750ns
6508	1096	18	5	1	0	765	28	19146.875000ns
6509	1096	19	5	1	0	817	5	20428.906250ns
6510	1096	20	5	1	0	862	9	21557.031250ns
6511	1096	21	5	1	0	899	22	22492.187500ns
6512	1096	22	5	1	0	937	27	23446.093750ns
6513	1096	23	5	1	0	991	10	24782.812500ns
6514	1097	0	5	1	0	31	15	786.718750ns
6515	1097	1	5	1	0	73	29	1847.656250ns
6516	1097	2	5	1	0	111	14	2785.937500ns
6517	1097	3	5	1	0	153	5	3828.906250ns
6518	1097	4	5	1	0	195	7	4880.468750ns
6519	1097	5	5	1	0	233	31	5849.218750ns
6520	1097	6	5	1	0	284	6	7104.687500ns
6521	1097	7	5	1	0	323	19	8089.843750ns
6522	1097	8	5	1	0	370	6	9254.687500ns
6523	1097	9	5	1	0	408	13	10210.156250ns
6524	1097	10	5	1	0	451	15	11286.718750ns
6525	1097	11	5	1	0	491	6	12279.687500ns
6526	1097	12	5	1	0	543	6	13579.687500ns
6527	1097	13	5	1	0	583	29	14597.656250ns
6528	1097	14	5	1	0	623	9	15582.031250ns
6529	1097	15	5	1	0	661	16	16537.500000ns
6530	1097	16	5	1	0	701	18	17539.062500ns
6531	1097	17	5	1	0	738	28	18471.875000ns
6532	1097	18	5	1	0	791	30	19798.437500ns
6533	1097	19	5	1	0	834	9	20857.031250ns
6534	1097	20	5	1	0	878	6	21954.687500ns
6535	1097	21	5	1	0	920	1	23000.781250ns
6536	1097	22	5	1	0	957	29	23947.656250ns
6537	1098	0	5	1	0	12	31	324.218750ns
6538	1098	1	5	1	0	59	27	1496.093750ns
6539	1098	2	5	1	0	106	8	2656.250000ns
6540	1098	3	5	1	0	143	24	3593.750000ns
6541	1098	4	5	1	0	181	13	4535.156250ns
6542	1098	5	5	1	0	231	13	5785.156250ns
6543	1098	6	5	1	0	270	13	6760.156250ns
6544	1098	7	5	1	0	319	11	7983.593750ns
6545	1098	8	5	1	0	360	25	9019.531250ns
6546	1098	9	5	1	0	414	12	10359.375000ns
6547	1098	10	5	1	0	456	30	11423.437500ns
6548	1098	11	5	1	0	498	31	12474.218750ns
6549	1098	12	5	1	0	543	10	13582.812500ns
6550	1098	13	5	1	0	596	30	14923.437500ns
6551	1098	14	5	1	0	638	9	15957.031250ns
6552	1098	15	5	1	0	676	21	16916.406250ns
6553	1098	16	5	1	0	713	19	17839.843750ns
6554	1098	17	5	1	0	755	10	18882.812500ns
6555	1098	18	5	1	0	796	12	19909.375000ns
6556	1098	19	5	1	0	842	1	21050.781250ns
6557	1098	20	5	1	0	880	6	22004.687500ns
6558	1098	21	5	1	0	917	7	22930.468750ns
6559	1098	22	5	1	0	966	6	24154.687500ns
6560	1099	0	5	1	0	20	9	507.031250ns
6561	1099	1	5	1	0	58	21	1466.406250ns
6562	1099	2	5	1	0	96	13	2410.156250ns
6563	1099	3	5	1	0	134	11	3358.593750ns
6564	1099	4	5	1	0	185	9	4632.031250ns
6565	1099	5	5	1	0	224	12	5609.375000ns
6566	1099	6	5	1	0	264	11	6608.593750ns
6567	1099	7	5	1	0	312	20	7815.625000ns
6568	1099	8	5	1	0	356	18	8914.062500ns
6569	1099	9	5	1	0	403	27	10096.093750ns
6570	1099	10	5	1	0	445	14	11135.937500ns
6571	1099	11	5	1	0	483	14	12085.937500ns
6572	1099	12	5	1	0	525	8	13131.250000ns
6573	1099	13	5	1	0	571	1	14275.781250ns
6574	1099	14	5	1	0	618	9	15457.031250ns
6575	1099	15	5	1	0	655	14	16385.937500ns
6576	1099	16	5	1	0	705	9	17632.031250ns
6577	1099	17	5	1	0	745	18	18639.062500ns
6578	1099	18	5	1	0	789	1	19725.781250ns
6579	1099	19	5	1	0	829	13	20735.156250ns
6580	1099	20	5	1	0	872	11	21808.593750ns
6581	1099	21	5	1	0	913	19	22839.843750ns
6582	1099	22	5	1	0	954	26	23870.312500ns
6583	1099	23	5	1	0	991	19	24789.843750ns
6584	1100	0	5	1	0	12	4	303.125000ns
6585	1100	1	5	1	0	60	25	1519.531250ns
6586	1100	2	5	1	0	104	14	2610.937500ns
6587	1100	3	5	1	0	146	12	3659.375000ns
6588	1100	4	5	1	0	199	3	4977.343750ns
6589	1100	5	5	1	0	259	29	6497.656250ns
6590	1100	6	5	1	0	298	5	7453.906250ns
6591	1100	7	5	1	0	350	6	8754.687500ns
6592	1100	8	5	1	0	395	4	9878.125000ns
6593	1100	9	5	1	0	436	7	10905.468750ns
6594	1100	10	5	1	0	476	3	11902.343750ns
6595	1100	11	5	1	0	516	13	12910.156250ns
6596	1100	12	5	1	0	561	6	14029.687500ns
6597	1100	13	5	1	0	600	6	15004.687500ns
6598	1100	14	5	1	0	652	9	16307.031250ns
6599	1100	15	5	1	0	698	2	17451.562500ns
6600	1100	16	5	1	0	738	2	18451.562500ns
6601	1100	17	5	1	0	776	27	19421.093750ns
6602	1100	18	5	1	0	821	2	20526.562500ns
6603	1100	19	5	1	0	873	1	21825.781250ns
6604	1100	20	5	1	0	923	4	23078.125000ns
6605	1100	21	5	1	0	969	7	24230.468750ns
6606	1101	0	5	1	0	48	11	1208.593750ns
6607	1101	1	5	1	0	86	30	2173.437500ns
6608	1101	2	5	1	0	136	8	3406.250000ns
6609	1101	3	5	1	0	182	8	4556.250000ns
6610	1101	4	5	1	0	238	3	5952.343750ns
6611	1101	5	5	1	0	274	31	6874.218750ns
6612	1101	6	5	1	0	310	30	7773.437500ns
6613	1101	7	5	1	0	353	11	8833.593750ns
6614	1101	8	5	1	0	393	30	9848.437500ns
6615	1101	9	5	1	0	431	25	10794.531250ns
6616	1101	10	5	1	0	471	5	11778.906250ns
6617	1101	11	5	1	0	513	7	12830.468750ns
6618	1101	12	5	1	0	550	13	13760.156250ns
6619	1101	13	5	1	0	588	24	14718.750000ns
6620	1101	14	5	1	0	625	1	15625.781250ns
6621	1101	15	5	1	0	663	9	16582.031250ns
6622	1101	16	5	1	0	700	20	17515.625000ns
6623	1101	17	5	1	0	738	9	18457.031250ns
6624	1101	18	5	1	0	774	27	19371.093750ns
6625	1101	19	5	1	0	813	16	20337.500000ns
6626	1101	20	5	1	0	851	7	21280.468750ns
6627	1101	21	5	1	0	888	2	22201.562500ns
6628	1101	22	5	1	0	927	7	23180.468750ns
6629	1101	23	5	1	0	966	7	24155.468750ns
6630	1102	0	5	1	0	18	8	456.250000ns
6631	1102	1	5	1	0	56	3	1402.343750ns
6632	1102	2	5	1	0	104	9	2607.031250ns
6633	1102	3	5	1	0	141	12	3534.375000ns
6634	1102	4	5	1	0	180	20	4515.625000ns
6635	1102	5	5	1	0	220	2	5501.562500ns
6636	1102	6	5	1	0	256	9	6407.031250ns
6637	1102	7	5	1	0	321	23	8042.968750ns
6638	1102	8	5	1	0	361	2	9026.562500ns
6639	1102	9	5	1	0	410	7	10255.468750ns
6640	1102	10	5	1	0	457	2	11426.562500ns
6641	1102	11	5	1	0	499	6	12479.687500ns
6642	1102	12	5	1	0	536	10	13407.812500ns
6643	1102	13	5	1	0	574	6	14354.687500ns
6644	1102	14	5	1	0	617	5	15428.906250ns
6645	1102	15	5	1	0	653	31	16349.218750ns
6646	1102	16	5	1	0	689	28	17246.875000ns
6647	1102	17	5	1	0	737	1	18425.781250ns
6648	1102	18	5	1	0	774	4	19353.125000ns
6649	1102	19	5	1	0	831	28	20796.875000ns
6650	1102	20	5	1	0	878	4	21953.125000ns
6651	1102	21	5	1	0	921	4	23028.125000ns
6652	1102	22	5	1	0	965	25	24144.531250ns
6653	1103	0	5	1	0	11	31	299.218750ns
6654	1103	1	5	1	0	54	0	1350.000000ns
6655	1103	2	5	1	0	109	7	2730.468750ns
6656	1103	3	5	1	0	148	4	3703.125000ns
6657	1103	4	5	1	0	188	6	4704.687500ns
6658	1103	5	5	1	0	227	4	5678.125000ns
6659	1103	6	5	1	0	267	30	6698.437500ns
6660	1103	7	5	1	0	305	14	7635.937500ns
6661	1103	8	5	1	0	344	1	8600.781250ns
6662	1103	9	5	1	0	380	25	9519.531250ns
6663	1103	10	5	1	0	416	13	10410.156250ns
6664	1103	11	5	1	0	487	29	12197.656250ns
6665	1103	12	5	1	0	530	7	13255.468750ns
6666	1103	13	5	1	0	570	1	14250.781250ns
6667	1103	14	5	1	0	610	14	15260.937500ns
6668	1103	15	5	1	0	647	4	16178.125000ns
6669	1103	16	5	1	0	691	28	17296.875000ns
6670	1103	17	5	1	0	743	4	18578.125000ns
6671	1103	18	5	1	0	782	13	19560.156250ns
6672	1103	19	5	1	0	826	14	20660.937500ns
6673	1103	20	5	1	0	864	21	21616.406250ns
6674	1103	21	5	1	0	925	9	23132.031250ns
6675	1103	22	5	1	0	964	4	24103.125000ns
6676	1104	0	5	1	0	17	22	442.187500ns
6677	1104	1	5	1	0	69	1	1725.781250ns
6678	1104	2	5	1	0	111	16	2787.500000ns
6679	1104	3	5	1	0	148	8	3706.250000ns
6680	1104	4	5	1	0	184	11	4608.593750ns
6681	1104	5	5	1	0	226	6	5654.687500ns
6682	1104	6	5	1	0	265	6	6629.687500ns
6683	1104	7	5	1	0	309	4	7728.125000ns
6684	1104	8	5	1	0	352	28	8821.875000ns
6685	1104	9	5	1	0	392	11	9808.593750ns
6686	1104	10	5	1	0	431	7	10780.468750ns
6687	1104	11	5	1	0	472	4	11803.125000ns
6688	1104	12	5	1	0	520	27	13021.093750ns
6689	1104	13	5	1	0	569	26	14245.312500ns
6690	1104	14	5	1	0	606	16	15162.500000ns
6691	1104	15	5	1	0	644	1	16100.781250ns
6692	1104	16	5	1	0	684	20	17115.625000ns
6693	1104	17	5	1	0	722	5	18053.906250ns
6694	1104	18	5	1	0	759	5	18978.906250ns
6695	1104	19	5	1	0	798	1	19950.781250ns
6696	1104	20	5	1	0	835	1	20875.781250ns
6697	1104	21	5	1	0	885	7	22130.468750ns
6698	1104	22	5	1	0	923	0	23075.000000ns
6699	1104	23	5	1	0	966	7	24155.468750ns
6700	1105	0	5	1	0	28	2	701.562500ns
6701	1105	1	5	1	0	67	18	1689.062500ns
6702	1105	2	5	1	0	110	0	2750.000000ns
6703	1105	3	5	1	0	156	12	3909.375000ns
6704	1105	4	5	1	0	196	29	4922.656250ns
6705	1105	5	5	1	0	239	1	5975.781250ns
6706	1105	6	5	1	0	275	30	6898.437500ns
6707	1105	7	5	1	0	315	1	7875.781250ns
6708	1105	8	5	1	0	352	17	8813.281250ns
6709	1105	9	5	1	0	393	31	9849.218750ns
6710	1105	10	5	1	0	432	12	10809.375000ns
6711	1105	11	5	1	0	472	25	11819.531250ns
6712	1105	12	5	1	0	516	13	12910.156250ns
6713	1105	13	5	1	0	553	13	13835.156250ns
6714	1105	14	5	1	0	594	6	14854.687500ns
6715	1105	15	5	1	0	631	10	15782.812500ns
6716	1105	16	5	1	0	668	2	16701.562500ns
6717	1105	17	5	1	0	708	31	17724.218750ns
6718	1105	18	5	1	0	757	4	18928.125000ns
6719	1105	19	5	1	0	795	11	19883.593750ns
6720	1105	20	5	1	0	833	19	20839.843750ns
6721	1105	21	5	1	0	870	30	21773.437500ns
6722	1105	22	5	1	0	910	6	22754.687500ns
6723	1105	23	5	1	0	954	10	23857.812500ns
6724	1105	24	5	1	0	999	7	24980.468750ns
6725	1106	0	5	1	0	3	14	85.937500ns
6726	1106	1	5	1	0	39	16	987.500000ns
6727	1106	2	5	1	0	73	17	1838.281250ns
6728	1106	3	5	1	0	111	27	2796.093750ns
6729	1106	4	5	1	0	151	1	3775.781250ns
6730	1106	5	5	1	0	193	30	4848.437500ns
6731	1106	6	5	1	0	231	23	5792.968750ns
6732	1106	7	5	1	0	271	3	6777.343750ns
6733	1106	8	5	1	0	315	3	7877.343750ns
6734	1106	9	5	1	0	355	8	8881.250000ns
6735	1106	10	5	1	0	399	6	9979.687500ns
6736	1106	11	5	1	0	438	8	10956.250000ns
6737	1106	12	5	1	0	485	10	12132.812500ns
6738	1106	13	5	1	0	522	28	13071.875000ns
6739	1106	14	5	1	0	568	21	14216.406250ns
6740	1106	15	5	1	0	606	10	15157.812500ns
6741	1106	16	5	1	0	644	4	16103.125000ns
6742	1106	17	5	1	0	681	22	17042.187500ns
6743	1106	18	5	1	0	722	7	18055.468750ns
6744	1106	19	5	1	0	762	1	19050.781250ns
6745	1106	20	5	1	0	810	8	20256.250000ns
6746	1106	21	5	1	0	860	14	21510.937500ns
6747	1106	22	5	1	0	897	11	22433.593750ns
6748	1106	23	5	1	0	939	13	23485.156250ns
6749	1106	24	5	1	0	980	1	24500.781250ns
6750	1107	0	5	1	0	20	2	501.562500ns
6751	1107	1	5	1	0	58	0	1450.000000ns
6752	1107	2	5	1	0	105	20	2640.625000ns
6753	1107	3	5	1	0	149	25	3744.531250ns
6754	1107	4	5	1	0	189	21	4741.406250ns
6755	1107	5	5	1	0	230	10	5757.812500ns
6756	1107	6	5	1	0	274	1	6850.781250ns
6757	1107	7	5	1	0	313	25	7844.531250ns
6758	1107	8	5	1	0	351	28	8796.875000ns
6759	1107	9	5	1	0	394	14	9860.937500ns
6760	1107	10	5	1	0	436	12	10909.375000ns
6761	1107	11	5	1	0	474	30	11873.437500ns
6762	1107	12	5	1	0	514	9	12857.031250ns
6763	1107	13	5	1	0	553	20	13840.625000ns
6764	1107	14	5	1	0	591	15	14786.718750ns
6765	1107	15	5	1	0	632	4	15803.125000ns
6766	1107	16	5	1	0	672	6	16804.687500ns
6767	1107	17	5	1	0	710	9	17757.031250ns
6768	1107	18	5	1	0	748	16	18712.500000ns
6769	1107	19	5	1	0	785	2	19626.562500ns
6770	1107	20	5	1	0	822	8	20556.250000ns
6771	1107	21	5	1	0	871	7	21780.468750ns
6772	1107	22	5	1	0	911	5	22778.906250ns
6773	1107	23	5	1	0	960	3	24002.343750ns
6774	1107	24	5	1	0	999	12	24984.375000ns
6775	1108	0	5	1	0	31	30	798.437500ns
6776	1108	1	5	1	0	77	0	1925.000000ns
6777	1108	2	5	1	0	117	2	2926.562500ns
6778	1108	3	5	1	0	158	9	3957.031250ns
6779	1108	4	5	1	0	202	5	5053.906250ns
6780	1108	5	5	1	0	244	25	6119.531250ns
6781	1108	6	5	1	0	283	11	7083.593750ns
6782	1108	7	5	1	0	323	20	8090.625000ns
6783	1108	8	5	1	0	364	19	9114.843750ns
6784	1108	9	5	1	0	402	16	10062.500000ns
6785	1108	10	5	1	0	439	19	10989.843750ns
6786	1108	11	5	1	0	471	21	11791.406250ns
6787	1108	12	5	1	0	508	12	12709.375000ns
6788	1108	13	5	1	0	548	8	13706.250000ns
6789	1108	14	5	1	0	587	1	14675.781250ns
6790	1108	15	5	1	0	625	27	15646.093750ns
6791	1108	16	5	1	0	667	30	16698.437500ns
6792	1108	17	5	1	0	705	6	17629.687500ns
6793	1108	18	5	1	0	744	7	18605.468750ns
6794	1108	19	5	1	0	783	1	19575.781250ns
6795	1108	20	5	1	0	822	5	20553.906250ns
6796	1108	21	5	1	0	862	9	21557.031250ns
6797	1108	22	5	1	0	901	11	22533.593750ns
6798	1108	23	5	1	0	942	3	23552.343750ns
6799	1108	24	5	1	0	992	29	24822.656250ns
6800	1109	0	5	1	0	15	5	378.906250ns
6801	1109	1	5	1	0	52	24	1318.750000ns
6802	1109	2	5	1	0	89	26	2245.312500ns
6803	1109	3	5	1	0	131	3	3277.343750ns
6804	1109	4	5	1	0	167	30	4198.437500ns
6805	1109	5	5	1	0	216	13	5410.156250ns
6806	1109	6	5	1	0	252	31	6324.218750ns
6807	1109	7	5	1	0	292	2	7301.562500ns
6808	1109	8	5	1	0	329	8	8231.250000ns
6809	1109	9	5	1	0	386	13	9660.156250ns
6810	1109	10	5	1	0	425	30	10648.437500ns
6811	1109	11	5	1	0	467	10	11682.812500ns
6812	1109	12	5	1	0	508	27	12721.093750ns
6813	1109	13	5	1	0	557	14	13935.937500ns
6814	1109	14	5	1	0	595	4	14878.125000ns
6815	1109	15	5	1	0	629	2	15726.562500ns
6816	1109	16	5	1	0	666	11	16658.593750ns
6817	1109	17	5	1	0	703	26	17595.312500ns
6818	1109	18	5	1	0	741	9	18532.031250ns
6819	1109	19	5	1	0	778	31	19474.218750ns
