#thit	thr	eventID	hit#	channel	edge	error	coarse	fine	time	etime
42589	6	2	10	12	1	0	1699	12	42484.375000ns	23.437500ns
42590	6	2	11	12	1	0	1797	21	44941.406250ns	2457.031250ns
42591	6	2	12	12	1	0	1840	21	46016.406250ns	1075.000000ns
42592	6	2	13	12	1	0	1941	20	48540.625000ns	2524.218750ns
42593	6	3	0	12	1	0	60	29	1522.656250ns	
42594	6	3	1	12	1	0	90	21	2266.406250ns	743.750000ns
42595	6	3	2	12	1	0	149	21	3741.406250ns	1475.000000ns
42596	6	3	3	12	1	0	378	17	9463.281250ns	5721.875000ns
42597	6	3	4	12	1	0	433	20	10840.625000ns	1377.343750ns
42598	6	3	5	12	1	0	945	19	23639.843750ns	12799.218750ns
42599	6	3	6	12	1	0	1026	18	25664.062500ns	2024.218750ns
42600	6	3	7	12	1	0	1120	16	28012.500000ns	2348.437500ns
42601	6	3	8	12	1	0	1285	20	32140.625000ns	4128.125000ns
42602	6	3	9	12	1	0	1573	16	39337.500000ns	7196.875000ns
42603	6	3	10	12	1	0	1575	22	39392.187500ns	54.687500ns
42604	6	3	11	12	1	0	1610	19	40264.843750ns	872.656250ns
42605	6	3	12	12	1	0	1754	18	43864.062500ns	3599.218750ns
42606	6	3	13	12	1	0	1865	18	46639.062500ns	2775.000000ns
42607	6	3	14	12	1	0	1991	22	49792.187500ns	3153.125000ns
42608	6	4	0	12	1	0	4	30	123.437500ns	
42609	6	4	1	12	1	0	207	17	5188.281250ns	5064.843750ns
42610	6	4	2	12	1	0	215	22	5392.187500ns	203.906250ns
42611	6	4	3	12	1	0	324	21	8116.406250ns	2724.218750ns
42612	6	4	4	12	1	0	326	20	8165.625000ns	49.218750ns
42613	6	4	5	12	1	0	327	13	8185.156250ns	19.531250ns
42614	6	4	6	12	1	0	485	18	12139.062500ns	3953.906250ns
42615	6	4	7	12	1	0	487	14	12185.937500ns	46.875000ns
42616	6	4	8	12	1	0	855	22	21392.187500ns	9206.250000ns
42617	6	4	9	12	1	0	1047	24	26193.750000ns	4801.562500ns
42618	6	4	10	12	1	0	1076	27	26921.093750ns	727.343750ns
42619	6	4	11	12	1	0	1292	18	32314.062500ns	5392.968750ns
42620	6	4	12	12	1	0	1306	16	32662.500000ns	348.437500ns
42621	6	4	13	12	1	0	1327	13	33185.156250ns	522.656250ns
42622	6	4	14	12	1	0	1471	24	36793.750000ns	3608.593750ns
42623	6	4	15	12	1	0	1647	23	41192.968750ns	4399.218750ns
42624	6	4	16	12	1	0	1708	15	42711.718750ns	1518.750000ns
42625	6	4	17	12	1	0	1901	4	47528.125000ns	4816.406250ns
42626	6	4	18	12	1	0	1913	17	47838.281250ns	310.156250ns
42627	8	0	0	12	1	0	118	15	2961.718750ns	
42628	8	0	1	12	1	0	629	27	15746.093750ns	12784.375000ns
42629	8	0	2	12	1	0	1163	15	29086.718750ns	13340.625000ns
42630	8	0	3	12	1	0	1611	22	40292.187500ns	11205.468750ns
42631	8	1	0	12	1	0	324	21	8116.406250ns	
42632	8	1	1	12	1	0	436	24	10918.750000ns	2802.343750ns
42633	8	1	2	12	1	0	620	19	15514.843750ns	4596.093750ns
42634	8	1	3	12	1	0	870	26	21770.312500ns	6255.468750ns
42635	8	1	4	12	1	0	1746	18	43664.062500ns	21893.750000ns
42636	8	2	0	12	1	0	1429	17	35738.281250ns	
42637	8	2	1	12	1	0	1881	30	47048.437500ns	11310.156250ns
42638	8	3	0	12	1	0	24	24	618.750000ns	
42639	8	3	1	12	1	0	311	19	7789.843750ns	7171.093750ns
42640	8	3	2	12	1	0	342	29	8572.656250ns	782.812500ns
42641	8	3	3	12	1	0	420	18	10514.062500ns	1941.406250ns
42642	8	3	4	12	1	0	970	0	24250.000000ns	13735.937500ns
42643	8	3	5	12	1	0	1719	17	42988.281250ns	18738.281250ns
42644	8	3	6	12	1	0	1734	19	43364.843750ns	376.562500ns
42645	8	4	0	12	1	0	186	23	4667.968750ns	
42646	8	4	1	12	1	0	229	16	5737.500000ns	1069.531250ns
42647	8	4	2	12	1	0	392	18	9814.062500ns	4076.562500ns
42648	8	4	3	12	1	0	902	21	22566.406250ns	12752.343750ns
42649	8	4	4	12	1	0	1586	23	39667.968750ns	17101.562500ns
42650	10	2	0	12	1	0	1298	23	32467.968750ns	
42651	10	3	0	12	1	0	1094	11	27358.593750ns	
42652	10	3	1	12	1	0	1568	17	39213.281250ns	11854.687500ns
42653	10	4	0	12	1	0	104	28	2621.875000ns	
42654	12	0	0	12	1	0	244	17	6113.281250ns	
42655	12	1	0	12	1	0	1918	25	47969.531250ns	
42656	12	3	0	12	1	0	1306	15	32661.718750ns	
42657	-24	0	0	13	1	0	819	27	20496.093750ns	
42658	-20	0	0	13	1	0	35	24	893.750000ns	
42659	-20	0	1	13	1	0	1510	29	37772.656250ns	36878.906250ns
42660	-20	1	0	13	1	0	195	2	4876.562500ns	
42661	-20	1	1	13	1	0	567	30	14198.437500ns	9321.875000ns
42662	-20	3	0	13	1	0	17	29	447.656250ns	
42663	-18	0	0	13	1	0	1225	23	30642.968750ns	
42664	-18	0	1	13	1	0	1254	25	31369.531250ns	726.562500ns
42665	-18	1	0	13	1	0	12	25	319.531250ns	
42666	-18	1	1	13	1	0	111	28	2796.875000ns	2477.343750ns
42667	-18	1	2	13	1	0	172	28	4321.875000ns	1525.000000ns
42668	-18	1	3	13	1	0	1863	26	46595.312500ns	42273.437500ns
42669	-18	2	0	13	1	0	1199	1	29975.781250ns	
42670	-18	2	1	13	1	0	1241	28	31046.875000ns	1071.093750ns
42671	-18	2	2	13	1	0	1939	26	48495.312500ns	17448.437500ns
42672	-18	3	0	13	1	0	577	26	14445.312500ns	
42673	-18	3	1	13	1	0	602	29	15072.656250ns	627.343750ns
42674	-18	3	2	13	1	0	835	0	20875.000000ns	5802.343750ns
42675	-18	4	0	13	1	0	350	6	8754.687500ns	
42676	-18	4	1	13	1	0	1179	29	29497.656250ns	20742.968750ns
42677	-16	0	0	13	1	0	7	26	195.312500ns	
42678	-16	0	1	13	1	0	79	30	1998.437500ns	1803.125000ns
42679	-16	0	2	13	1	0	314	5	7853.906250ns	5855.468750ns
42680	-16	0	3	13	1	0	501	9	12532.031250ns	4678.125000ns
42681	-16	0	4	13	1	0	597	29	14947.656250ns	2415.625000ns
42682	-16	0	5	13	1	0	622	24	15568.750000ns	621.093750ns
42683	-16	0	6	13	1	0	860	29	21522.656250ns	5953.906250ns
42684	-16	0	7	13	1	0	881	29	22047.656250ns	525.000000ns
42685	-16	0	8	13	1	0	1104	0	27600.000000ns	5552.343750ns
42686	-16	0	9	13	1	0	1300	29	32522.656250ns	4922.656250ns
42687	-16	0	10	13	1	0	1319	29	32997.656250ns	475.000000ns
42688	-16	0	11	13	1	0	1333	1	33325.781250ns	328.125000ns
42689	-16	0	12	13	1	0	1370	28	34271.875000ns	946.093750ns
42690	-16	0	13	13	1	0	1463	22	36592.187500ns	2320.312500ns
42691	-16	0	14	13	1	0	1708	27	42721.093750ns	6128.906250ns
42692	-16	1	0	13	1	0	398	24	9968.750000ns	
42693	-16	1	1	13	1	0	489	26	12245.312500ns	2276.562500ns
42694	-16	1	2	13	1	0	736	24	18418.750000ns	6173.437500ns
42695	-16	1	3	13	1	0	748	25	18719.531250ns	300.781250ns
42696	-16	1	4	13	1	0	808	29	20222.656250ns	1503.125000ns
42697	-16	1	5	13	1	0	894	24	22368.750000ns	2146.093750ns
42698	-16	1	6	13	1	0	1064	28	26621.875000ns	4253.125000ns
42699	-16	1	7	13	1	0	1196	2	29901.562500ns	3279.687500ns
42700	-16	1	8	13	1	0	1214	0	30350.000000ns	448.437500ns
42701	-16	1	9	13	1	0	1352	26	33820.312500ns	3470.312500ns
42702	-16	1	10	13	1	0	1374	25	34369.531250ns	549.218750ns
42703	-16	1	11	13	1	0	1464	30	36623.437500ns	2253.906250ns
42704	-16	1	12	13	1	0	1601	2	40026.562500ns	3403.125000ns
42705	-16	2	0	13	1	0	62	25	1569.531250ns	
42706	-16	2	1	13	1	0	124	30	3123.437500ns	1553.906250ns
42707	-16	2	2	13	1	0	273	28	6846.875000ns	3723.437500ns
42708	-16	2	3	13	1	0	298	29	7472.656250ns	625.781250ns
42709	-16	2	4	13	1	0	882	23	22067.968750ns	14595.312500ns
42710	-16	2	5	13	1	0	965	1	24125.781250ns	2057.812500ns
42711	-16	2	6	13	1	0	1495	29	37397.656250ns	13271.875000ns
42712	-16	2	7	13	1	0	1511	28	37796.875000ns	399.218750ns
42713	-16	2	8	13	1	0	1640	4	41003.125000ns	3206.250000ns
42714	-16	2	9	13	1	0	1668	30	41723.437500ns	720.312500ns
42715	-16	2	10	13	1	0	1957	3	48927.343750ns	7203.906250ns
42716	-16	2	11	13	1	0	1962	0	49050.000000ns	122.656250ns
42717	-16	3	0	13	1	0	170	26	4270.312500ns	
42718	-16	3	1	13	1	0	237	31	5949.218750ns	1678.906250ns
42719	-16	3	2	13	1	0	312	4	7803.125000ns	1853.906250ns
42720	-16	3	3	13	1	0	589	22	14742.187500ns	6939.062500ns
42721	-16	3	4	13	1	0	599	31	14999.218750ns	257.031250ns
42722	-16	3	5	13	1	0	963	2	24076.562500ns	9077.343750ns
42723	-16	3	6	13	1	0	1094	3	27352.343750ns	3275.781250ns
42724	-16	3	7	13	1	0	1154	31	28874.218750ns	1521.875000ns
42725	-16	3	8	13	1	0	1757	2	43926.562500ns	15052.343750ns
42726	-16	4	0	13	1	0	86	30	2173.437500ns	
42727	-16	4	1	13	1	0	94	27	2371.093750ns	197.656250ns
42728	-16	4	2	13	1	0	185	30	4648.437500ns	2277.343750ns
42729	-16	4	3	13	1	0	192	28	4821.875000ns	173.437500ns
42730	-16	4	4	13	1	0	1362	0	34050.000000ns	29228.125000ns
42731	-16	4	5	13	1	0	1470	27	36771.093750ns	2721.093750ns
42732	-14	0	0	13	1	0	0	27	21.093750ns	
42733	-14	0	1	13	1	0	1	26	45.312500ns	24.218750ns
42734	-14	0	2	13	1	0	46	22	1167.187500ns	1121.875000ns
42735	-14	0	3	13	1	0	172	26	4320.312500ns	3153.125000ns
42736	-14	0	4	13	1	0	228	21	5716.406250ns	1396.093750ns
42737	-14	0	5	13	1	0	349	1	8725.781250ns	3009.375000ns
42738	-14	0	6	13	1	0	381	1	9525.781250ns	800.000000ns
42739	-14	0	7	13	1	0	396	29	9922.656250ns	396.875000ns
42740	-14	0	8	13	1	0	418	2	10451.562500ns	528.906250ns
42741	-14	0	9	13	1	0	466	7	11655.468750ns	1203.906250ns
42742	-14	0	10	13	1	0	477	1	11925.781250ns	270.312500ns
42743	-14	0	11	13	1	0	498	5	12453.906250ns	528.125000ns
42744	-14	0	12	13	1	0	511	25	12794.531250ns	340.625000ns
42745	-14	0	13	13	1	0	513	27	12846.093750ns	51.562500ns
42746	-14	0	14	13	1	0	535	26	13395.312500ns	549.218750ns
42747	-14	0	15	13	1	0	559	27	13996.093750ns	600.781250ns
42748	-14	0	16	13	1	0	623	27	15596.093750ns	1600.000000ns
42749	-14	0	17	13	1	0	651	29	16297.656250ns	701.562500ns
42750	-14	0	18	13	1	0	695	0	17375.000000ns	1077.343750ns
42751	-14	0	19	13	1	0	719	27	17996.093750ns	621.093750ns
42752	-14	0	20	13	1	0	727	29	18197.656250ns	201.562500ns
42753	-14	0	21	13	1	0	754	12	18859.375000ns	661.718750ns
42754	-14	0	22	13	1	0	764	30	19123.437500ns	264.062500ns
42755	-14	0	23	13	1	0	824	1	20600.781250ns	1477.343750ns
42756	-14	0	24	13	1	0	849	28	21246.875000ns	646.093750ns
42757	-14	0	25	13	1	0	1036	30	25923.437500ns	4676.562500ns
42758	-14	0	26	13	1	0	1085	1	27125.781250ns	1202.343750ns
42759	-14	0	27	13	1	0	1161	28	29046.875000ns	1921.093750ns
42760	-14	0	28	13	1	0	1169	27	29246.093750ns	199.218750ns
42761	-14	0	29	13	1	0	1189	15	29736.718750ns	490.625000ns
42762	-14	0	30	13	1	0	1201	24	30043.750000ns	307.031250ns
42763	-14	0	31	13	1	0	1359	29	33997.656250ns	3953.906250ns
42764	-14	0	32	13	1	0	1375	21	34391.406250ns	393.750000ns
42765	-14	0	33	13	1	0	1570	0	39250.000000ns	4858.593750ns
42766	-14	0	34	13	1	0	1631	30	40798.437500ns	1548.437500ns
42767	-14	0	35	13	1	0	1672	26	41820.312500ns	1021.875000ns
42768	-14	0	36	13	1	0	1717	0	42925.000000ns	1104.687500ns
42769	-14	0	37	13	1	0	1783	24	44593.750000ns	1668.750000ns
42770	-14	0	38	13	1	0	1791	27	44796.093750ns	202.343750ns
42771	-14	0	39	13	1	0	1802	31	45074.218750ns	278.125000ns
42772	-14	0	40	13	1	0	1820	5	45503.906250ns	429.687500ns
42773	-14	0	41	13	1	0	1893	23	47342.968750ns	1839.062500ns
42774	-14	1	0	13	1	0	24	25	619.531250ns	
42775	-14	1	1	13	1	0	67	26	1695.312500ns	1075.781250ns
42776	-14	1	2	13	1	0	142	1	3550.781250ns	1855.468750ns
42777	-14	1	3	13	1	0	180	27	4521.093750ns	970.312500ns
42778	-14	1	4	13	1	0	201	22	5042.187500ns	521.093750ns
42779	-14	1	5	13	1	0	350	0	8750.000000ns	3707.812500ns
42780	-14	1	6	13	1	0	369	2	9226.562500ns	476.562500ns
42781	-14	1	7	13	1	0	395	30	9898.437500ns	671.875000ns
42782	-14	1	8	13	1	0	469	23	11742.968750ns	1844.531250ns
42783	-14	1	9	13	1	0	557	30	13948.437500ns	2205.468750ns
42784	-14	1	10	13	1	0	615	0	15375.000000ns	1426.562500ns
42785	-14	1	11	13	1	0	623	27	15596.093750ns	221.093750ns
42786	-14	1	12	13	1	0	699	23	17492.968750ns	1896.875000ns
42787	-14	1	13	13	1	0	973	29	24347.656250ns	6854.687500ns
42788	-14	1	14	13	1	0	1143	21	28591.406250ns	4243.750000ns
42789	-14	1	15	13	1	0	1168	26	29220.312500ns	628.906250ns
42790	-14	1	16	13	1	0	1605	30	40148.437500ns	10928.125000ns
42791	-14	1	17	13	1	0	1621	27	40546.093750ns	397.656250ns
42792	-14	1	18	13	1	0	1670	1	41750.781250ns	1204.687500ns
42793	-14	1	19	13	1	0	1765	29	44147.656250ns	2396.875000ns
42794	-14	1	20	13	1	0	1963	25	49094.531250ns	4946.875000ns
42795	-14	2	0	13	1	0	53	23	1342.968750ns	
42796	-14	2	1	13	1	0	89	31	2249.218750ns	906.250000ns
42797	-14	2	2	13	1	0	143	29	3597.656250ns	1348.437500ns
42798	-14	2	3	13	1	0	173	10	4332.812500ns	735.156250ns
42799	-14	2	4	13	1	0	207	24	5193.750000ns	860.937500ns
42800	-14	2	5	13	1	0	252	31	6324.218750ns	1130.468750ns
42801	-14	2	6	13	1	0	284	4	7103.125000ns	778.906250ns
42802	-14	2	7	13	1	0	300	25	7519.531250ns	416.406250ns
42803	-14	2	8	13	1	0	434	0	10850.000000ns	3330.468750ns
42804	-14	2	9	13	1	0	463	29	11597.656250ns	747.656250ns
42805	-14	2	10	13	1	0	469	26	11745.312500ns	147.656250ns
42806	-14	2	11	13	1	0	580	23	14517.968750ns	2772.656250ns
42807	-14	2	12	13	1	0	628	27	15721.093750ns	1203.125000ns
42808	-14	2	13	13	1	0	717	25	17944.531250ns	2223.437500ns
42809	-14	2	14	13	1	0	744	3	18602.343750ns	657.812500ns
42810	-14	2	15	13	1	0	940	28	23521.875000ns	4919.531250ns
42811	-14	2	16	13	1	0	943	26	23595.312500ns	73.437500ns
42812	-14	2	17	13	1	0	964	21	24116.406250ns	521.093750ns
42813	-14	2	18	13	1	0	1002	26	25070.312500ns	953.906250ns
42814	-14	2	19	13	1	0	1030	25	25769.531250ns	699.218750ns
42815	-14	2	20	13	1	0	1045	23	26142.968750ns	373.437500ns
42816	-14	2	21	13	1	0	1081	31	27049.218750ns	906.250000ns
42817	-14	2	22	13	1	0	1117	2	27926.562500ns	877.343750ns
42818	-14	2	23	13	1	0	1183	15	29586.718750ns	1660.156250ns
42819	-14	2	24	13	1	0	1215	22	30392.187500ns	805.468750ns
42820	-14	2	25	13	1	0	1228	31	30724.218750ns	332.031250ns
42821	-14	2	26	13	1	0	1264	25	31619.531250ns	895.312500ns
42822	-14	2	27	13	1	0	1290	20	32265.625000ns	646.093750ns
42823	-14	2	28	13	1	0	1309	9	32732.031250ns	466.406250ns
42824	-14	2	29	13	1	0	1375	29	34397.656250ns	1665.625000ns
42825	-14	2	30	13	1	0	1420	30	35523.437500ns	1125.781250ns
42826	-14	2	31	13	1	0	1469	24	36743.750000ns	1220.312500ns
42827	-14	2	32	13	1	0	1471	29	36797.656250ns	53.906250ns
42828	-14	2	33	13	1	0	1554	20	38865.625000ns	2067.968750ns
42829	-14	2	34	13	1	0	1637	21	40941.406250ns	2075.781250ns
42830	-14	2	35	13	1	0	1767	23	44192.968750ns	3251.562500ns
42831	-14	2	36	13	1	0	1783	23	44592.968750ns	400.000000ns
42832	-14	2	37	13	1	0	1834	20	45865.625000ns	1272.656250ns
42833	-14	2	38	13	1	0	1940	26	48520.312500ns	2654.687500ns
42834	-14	2	39	13	1	0	1959	29	48997.656250ns	477.343750ns
42835	-14	2	40	13	1	0	1978	20	49465.625000ns	467.968750ns
42836	-14	3	0	13	1	0	5	28	146.875000ns	
42837	-14	3	1	13	1	0	388	29	9722.656250ns	9575.781250ns
42838	-14	3	2	13	1	0	417	29	10447.656250ns	725.000000ns
42839	-14	3	3	13	1	0	429	30	10748.437500ns	300.781250ns
42840	-14	3	4	13	1	0	678	29	16972.656250ns	6224.218750ns
42841	-14	3	5	13	1	0	759	28	18996.875000ns	2024.218750ns
42842	-14	3	6	13	1	0	775	28	19396.875000ns	400.000000ns
42843	-14	3	7	13	1	0	791	30	19798.437500ns	401.562500ns
42844	-14	3	8	13	1	0	838	31	20974.218750ns	1175.781250ns
42845	-14	3	9	13	1	0	860	26	21520.312500ns	546.093750ns
42846	-14	3	10	13	1	0	863	29	21597.656250ns	77.343750ns
42847	-14	3	11	13	1	0	869	0	21725.000000ns	127.343750ns
42848	-14	3	12	13	1	0	898	23	22467.968750ns	742.968750ns
42849	-14	3	13	13	1	0	904	3	22602.343750ns	134.375000ns
42850	-14	3	14	13	1	0	1053	23	26342.968750ns	3740.625000ns
42851	-14	3	15	13	1	0	1055	28	26396.875000ns	53.906250ns
42852	-14	3	16	13	1	0	1076	31	26924.218750ns	527.343750ns
42853	-14	3	17	13	1	0	1098	30	27473.437500ns	549.218750ns
42854	-14	3	18	13	1	0	1174	29	29372.656250ns	1899.218750ns
42855	-14	3	19	13	1	0	1180	28	29521.875000ns	149.218750ns
42856	-14	3	20	13	1	0	1240	3	31002.343750ns	1480.468750ns
42857	-14	3	21	13	1	0	1308	26	32720.312500ns	1717.968750ns
42858	-14	3	22	13	1	0	1439	26	35995.312500ns	3275.000000ns
42859	-14	3	23	13	1	0	1482	29	37072.656250ns	1077.343750ns
42860	-14	3	24	13	1	0	1602	26	40070.312500ns	2997.656250ns
42861	-14	3	25	13	1	0	1631	23	40792.968750ns	722.656250ns
42862	-14	3	26	13	1	0	1637	28	40946.875000ns	153.906250ns
42863	-14	3	27	13	1	0	1663	25	41594.531250ns	647.656250ns
42864	-14	3	28	13	1	0	1765	1	44125.781250ns	2531.250000ns
42865	-14	3	29	13	1	0	1826	27	45671.093750ns	1545.312500ns
42866	-14	3	30	13	1	0	1858	2	46451.562500ns	780.468750ns
42867	-14	3	31	13	1	0	1961	28	49046.875000ns	2595.312500ns
42868	-14	4	0	13	1	0	6	30	173.437500ns	
42869	-14	4	1	13	1	0	42	6	1054.687500ns	881.250000ns
42870	-14	4	2	13	1	0	46	26	1170.312500ns	115.625000ns
42871	-14	4	3	13	1	0	63	3	1577.343750ns	407.031250ns
42872	-14	4	4	13	1	0	180	23	4517.968750ns	2940.625000ns
42873	-14	4	5	13	1	0	426	3	10652.343750ns	6134.375000ns
42874	-14	4	6	13	1	0	479	3	11977.343750ns	1325.000000ns
42875	-14	4	7	13	1	0	507	29	12697.656250ns	720.312500ns
42876	-14	4	8	13	1	0	513	20	12840.625000ns	142.968750ns
42877	-14	4	9	13	1	0	567	5	14178.906250ns	1338.281250ns
42878	-14	4	10	13	1	0	620	1	15500.781250ns	1321.875000ns
42879	-14	4	11	13	1	0	635	30	15898.437500ns	397.656250ns
42880	-14	4	12	13	1	0	654	28	16371.875000ns	473.437500ns
42881	-14	4	13	13	1	0	727	1	18175.781250ns	1803.906250ns
42882	-14	4	14	13	1	0	745	24	18643.750000ns	467.968750ns
42883	-14	4	15	13	1	0	846	28	21171.875000ns	2528.125000ns
42884	-14	4	16	13	1	0	905	29	22647.656250ns	1475.781250ns
42885	-14	4	17	13	1	0	918	27	22971.093750ns	323.437500ns
42886	-14	4	18	13	1	0	1009	22	25242.187500ns	2271.093750ns
42887	-14	4	19	13	1	0	1028	0	25700.000000ns	457.812500ns
42888	-14	4	20	13	1	0	1195	29	29897.656250ns	4197.656250ns
42889	-14	4	21	13	1	0	1199	3	29977.343750ns	79.687500ns
42890	-14	4	22	13	1	0	1214	30	30373.437500ns	396.093750ns
42891	-14	4	23	13	1	0	1243	20	31090.625000ns	717.187500ns
42892	-14	4	24	13	1	0	1248	29	31222.656250ns	132.031250ns
42893	-14	4	25	13	1	0	1372	20	34315.625000ns	3092.968750ns
42894	-14	4	26	13	1	0	1377	14	34435.937500ns	120.312500ns
42895	-14	4	27	13	1	0	1593	23	39842.968750ns	5407.031250ns
42896	-14	4	28	13	1	0	1685	29	42147.656250ns	2304.687500ns
42897	-14	4	29	13	1	0	1699	20	42490.625000ns	342.968750ns
42898	-14	4	30	13	1	0	1795	22	44892.187500ns	2401.562500ns
42899	-14	4	31	13	1	0	1852	1	46300.781250ns	1408.593750ns
42900	-14	4	32	13	1	0	1863	4	46578.125000ns	277.343750ns
42901	-14	4	33	13	1	0	1931	30	48298.437500ns	1720.312500ns
42902	-14	4	34	13	1	0	1961	26	49045.312500ns	746.875000ns
42903	-12	0	0	13	1	0	3	27	96.093750ns	
42904	-12	0	1	13	1	0	17	24	443.750000ns	347.656250ns
42905	-12	0	2	13	1	0	25	29	647.656250ns	203.906250ns
42906	-12	0	3	13	1	0	27	27	696.093750ns	48.437500ns
42907	-12	0	4	13	1	0	30	24	768.750000ns	72.656250ns
42908	-12	0	5	13	1	0	64	24	1618.750000ns	850.000000ns
42909	-12	0	6	13	1	0	80	28	2021.875000ns	403.125000ns
42910	-12	0	7	13	1	0	121	29	3047.656250ns	1025.781250ns
42911	-12	0	8	13	1	0	123	25	3094.531250ns	46.875000ns
42912	-12	0	9	13	1	0	145	30	3648.437500ns	553.906250ns
42913	-12	0	10	13	1	0	155	30	3898.437500ns	250.000000ns
42914	-12	0	11	13	1	0	158	22	3967.187500ns	68.750000ns
42915	-12	0	12	13	1	0	176	28	4421.875000ns	454.687500ns
42916	-12	0	13	13	1	0	188	4	4703.125000ns	281.250000ns
42917	-12	0	14	13	1	0	191	24	4793.750000ns	90.625000ns
42918	-12	0	15	13	1	0	196	0	4900.000000ns	106.250000ns
42919	-12	0	16	13	1	0	253	29	6347.656250ns	1447.656250ns
42920	-12	0	17	13	1	0	259	27	6496.093750ns	148.437500ns
42921	-12	0	18	13	1	0	280	31	7024.218750ns	528.125000ns
42922	-12	0	19	13	1	0	310	2	7751.562500ns	727.343750ns
42923	-12	0	20	13	1	0	314	26	7870.312500ns	118.750000ns
42924	-12	0	21	13	1	0	340	20	8515.625000ns	645.312500ns
42925	-12	0	22	13	1	0	355	26	8895.312500ns	379.687500ns
42926	-12	0	23	13	1	0	379	24	9493.750000ns	598.437500ns
42927	-12	0	24	13	1	0	387	24	9693.750000ns	200.000000ns
42928	-12	0	25	13	1	0	427	31	10699.218750ns	1005.468750ns
42929	-12	0	26	13	1	0	449	0	11225.000000ns	525.781250ns
42930	-12	0	27	13	1	0	461	25	11544.531250ns	319.531250ns
42931	-12	0	28	13	1	0	484	22	12117.187500ns	572.656250ns
42932	-12	0	29	13	1	0	500	23	12517.968750ns	400.781250ns
42933	-12	0	30	13	1	0	521	31	13049.218750ns	531.250000ns
42934	-12	0	31	13	1	0	534	30	13373.437500ns	324.218750ns
42935	-12	0	32	13	1	0	569	29	14247.656250ns	874.218750ns
42936	-12	0	33	13	1	0	572	0	14300.000000ns	52.343750ns
42937	-12	0	34	13	1	0	620	22	15517.187500ns	1217.187500ns
42938	-12	0	35	13	1	0	636	20	15915.625000ns	398.437500ns
42939	-12	0	36	13	1	0	639	0	15975.000000ns	59.375000ns
42940	-12	0	37	13	1	0	645	30	16148.437500ns	173.437500ns
42941	-12	0	38	13	1	0	668	24	16718.750000ns	570.312500ns
42942	-12	0	39	13	1	0	688	29	17222.656250ns	503.906250ns
42943	-12	0	40	13	1	0	700	2	17501.562500ns	278.906250ns
42944	-12	0	41	13	1	0	718	27	17971.093750ns	469.531250ns
42945	-12	0	42	13	1	0	766	7	19155.468750ns	1184.375000ns
42946	-12	0	43	13	1	0	804	27	20121.093750ns	965.625000ns
42947	-12	0	44	13	1	0	817	2	20426.562500ns	305.468750ns
42948	-12	0	45	13	1	0	851	25	21294.531250ns	867.968750ns
42949	-12	0	46	13	1	0	889	29	22247.656250ns	953.125000ns
42950	-12	0	47	13	1	0	926	30	23173.437500ns	925.781250ns
42951	-12	0	48	13	1	0	937	30	23448.437500ns	275.000000ns
42952	-12	0	49	13	1	0	948	21	23716.406250ns	267.968750ns
42953	-12	0	50	13	1	0	953	26	23845.312500ns	128.906250ns
42954	-12	0	51	13	1	0	963	26	24095.312500ns	250.000000ns
42955	-12	0	52	13	1	0	999	1	24975.781250ns	880.468750ns
42956	-12	0	53	13	1	0	1001	27	25046.093750ns	70.312500ns
42957	-12	0	54	13	1	0	1018	21	25466.406250ns	420.312500ns
42958	-12	0	55	13	1	0	1069	29	26747.656250ns	1281.250000ns
42959	-12	0	56	13	1	0	1100	29	27522.656250ns	775.000000ns
42960	-12	0	57	13	1	0	1167	26	29195.312500ns	1672.656250ns
42961	-12	0	58	13	1	0	1203	29	30097.656250ns	902.343750ns
42962	-12	0	59	13	1	0	1212	3	30302.343750ns	204.687500ns
42963	-12	0	60	13	1	0	1225	24	30643.750000ns	341.406250ns
42964	-12	0	61	13	1	0	1228	28	30721.875000ns	78.125000ns
42965	-12	0	62	13	1	0	1246	31	31174.218750ns	452.343750ns
42966	-12	0	63	13	1	0	1332	19	33314.843750ns	2140.625000ns
42967	-12	0	64	13	1	0	1346	25	33669.531250ns	354.687500ns
42968	-12	0	65	13	1	0	1380	26	34520.312500ns	850.781250ns
42969	-12	0	66	13	1	0	1500	29	37522.656250ns	3002.343750ns
42970	-12	0	67	13	1	0	1507	31	37699.218750ns	176.562500ns
42971	-12	0	68	13	1	0	1553	28	38846.875000ns	1147.656250ns
42972	-12	0	69	13	1	0	1561	23	39042.968750ns	196.093750ns
42973	-12	0	70	13	1	0	1563	29	39097.656250ns	54.687500ns
42974	-12	0	71	13	1	0	1593	5	39828.906250ns	731.250000ns
42975	-12	0	72	13	1	0	1624	24	40618.750000ns	789.843750ns
42976	-12	0	73	13	1	0	1642	26	41070.312500ns	451.562500ns
42977	-12	0	74	13	1	0	1644	21	41116.406250ns	46.093750ns
42978	-12	0	75	13	1	0	1646	20	41165.625000ns	49.218750ns
42979	-12	0	76	13	1	0	1654	28	41371.875000ns	206.250000ns
42980	-12	0	77	13	1	0	1691	27	42296.093750ns	924.218750ns
42981	-12	0	78	13	1	0	1705	26	42645.312500ns	349.218750ns
42982	-12	0	79	13	1	0	1734	31	43374.218750ns	728.906250ns
42983	-12	0	80	13	1	0	1838	0	45950.000000ns	2575.781250ns
42984	-12	0	81	13	1	0	1843	26	46095.312500ns	145.312500ns
